Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
539290,Oswal Greentech Limited,OSWALGREEN,Oswal Greentech Ltd,Active,B ,10.00,INE143A01010,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
539301,Arvind SmartSpaces Limited,ARVSMART,Arvind SmartSpaces Ltd,Active,B ,10.00,INE034S01021,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
539309,Rama Steel Tubes Limited,RAMASTEEL,Rama Steel Tubes Ltd,Active,B ,1.00,INE230R01035,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
539313,UTI Mutual Fund,UTINIFTETF,UTI NIFTY 50 ETF,Active,B ,1.00,INF789F1AZC0, ,Equity,-,-,-,-
539314,Universal Autofoundry Limited,UNIAUTO,Universal Autofoundry Ltd,Active,B ,10.00,INE203T01012,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
539331,VETO SWITCHGEARS AND CABLES LIMITED,VETO,Veto Switchgears and Cables Ltd,Active,B ,10.00,INE918N01018,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics
539332,Navkar Corporation Limited,NAVKARCORP,Navkar Corporation Ltd,Active,B ,10.00,INE278M01019,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
539334,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd,Active,B ,10.00,INE712K01011,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments
539346,Sadbhav Infrastructure Project Limited,SADBHIN,Sadbhav Infrastructure Project Ltd,Active,B ,10.00,INE764L01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
539359,Pritika Auto Industries Limited,PRITIKAUTO,Pritika Auto Industries Ltd,Active,B ,2.00,INE583R01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
539398,Vishal Bearings Limited,VISHALBL,Vishal Bearings Ltd,Active,B ,10.00,INE060T01024,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
539400,MALLCOM (INDIA) LTD.,MALLCOM,Mallcom (India) Ltd,Active,B ,10.00,INE389C01015,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
539404,SATIN CREDITCARE NETWORK LIMITED,SATIN,Satin Creditcare Network Ltd,Active,B ,10.00,INE836B01017,Microfinance Institutions,Equity,Financial Services,Financial Services,Finance,Microfinance Institutions
539436,Coffee Day Enterprises Limited,COFFEEDAY,Coffee Day Enterprises Ltd,Active,B ,10.00,INE335K01011,Restaurants,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Restaurants
539450,S H Kelkar and Company Limited,SHK,S H Kelkar and Company Ltd,Active,B ,10.00,INE500L01026,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
539480,LIC Mutual Fund,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Active,B ,10.00,INF767K01OS7, ,Equity,-,-,-,-
539516,HDFC Mutual Fund,HDFCNIFTY,HDFC NIFTY 50 ETF,Active,B ,76.13,INF179KC1965, ,Equity,-,-,-,-
539542,LUX Industries Limited,LUXIND,Lux Industries Ltd,Active,B ,2.00,INE150G01020,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
539561,REMEDIUM LIFECARE LIMITED,REMLIFE,Remedium Lifecare Ltd,Active,B ,1.00,INE549S01036,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
539594,Mishtann Foods Limited,MISHTANN,Mishtann Foods Ltd,Active,B ,1.00,INE094S01041,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
539636,Precision Camshafts Limited,PRECAM,Precision Camshafts Ltd,Active,B ,10.00,INE484I01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
539678,Quick Heal Technologies Limited,QUICKHEAL,Quick Heal Technologies Ltd,Active,B ,10.00,INE306L01010,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
539725,Gokul Agro Resources Ltd,GOKULAGRO,Gokul Agro Resources Ltd,Active,B ,2.00,INE314T01025,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil
539760,Relicab Cable Manufacturing Limited,RELICAB,Relicab Cable Manufacturing Ltd,Active,B ,10.00,INE773T01014,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
539784,LIC Mutual Fund,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,Active,B ,10.00,INF767K01PC8, ,Equity,-,-,-,-
539785,Pudumjee Paper Products Limited,PDMJEPAPER,Pudumjee Paper Products Ltd,Active,B ,1.00,INE865T01018,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
539787,HealthCare Global Enterprises Limited,HCG,HealthCare Global Enterprises Ltd,Active,B ,10.00,INE075I01017,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
539799,Bharat Wire Ropes Limited,BHARATWIRE,Bharat Wire Ropes Ltd,Active,B ,10.00,INE316L01019,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
539800,CHD Chemicals Limited,CHDCHEM,CHD Chemicals Ltd,Active,B ,10.00,INE043U01010,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals
539837,RAGHAV PRODUCTIVITY ENHANCERS LIMITED,RPEL,Raghav Productivity Enhancers Ltd,Active,B ,10.00,INE912T01018,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories
539841,Lancer Container Lines Limited,LANCER,Lancer Container Lines Ltd,Active,B ,5.00,INE359U01028,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
539843,NINtec Systems Limited,NINSYS,NINtec Systems Ltd,Active,B ,10.00,INE395U01014,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
539871,Thyrocare Technologies Limited,THYROCARE,Thyrocare Technologies Ltd,Active,B ,10.00,INE594H01019,Healthcare Service Provider,Equity,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider
539872,Bajaj Healthcare Limited,BAJAJHCARE,Bajaj Healthcare Ltd,Active,B ,5.00,INE411U01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
539883,Pilani Investment And Industries Corporation Limited,PILANIINVS,Pilani Investment and Industries Corporation Ltd,Active,B ,10.00,INE417C01014,Holding Company,Equity,Financial Services,Financial Services,Finance,Holding Company
539889,Parag Milk Foods Limited,PARAGMILK,Parag Milk Foods Ltd,Active,B ,10.00,INE883N01014,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products
539917,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,NAGAFERT,Nagarjuna Fertilizers and Chemicals Ltd,Active,B ,1.00,INE454M01024,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
539945,ICICI Prudential Mutual Fund,NV20IETF,ICICI Prudential Nifty50 Value 20 ETF,Active,B ,1.00,INF109KC11V0, ,Equity,-,-,-,-
539963,Zeal Aqua Limited,ZEAL,Zeal Aqua Ltd,Active,B ,1.00,INE819S01025,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood
539980,ICICI Prudential Mutual Fund,MIDSELIETF,ICICI Prudential BSE Midcap Select ETF,Active,B ,1.00,INF109KC10W0, ,Equity,-,-,-,-
539986,Commercial Syn Bags Limited,COMSYN,Commercial Syn Bags Ltd,Active,B ,10.00,INE073V01015,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
539997,Kwality Pharmaceuticals Limited,KPL,Kwality Pharmaceuticals Ltd,Active,B ,10.00,INE552U01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540025,Advanced Enzyme Technologies Limited,ADVENZYMES,Advanced Enzyme Technologies Ltd,Active,B ,2.00,INE837H01020,Biotechnology,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Biotechnology
540048,S.P. Apparels Limited,SPAL,S.P. Apparels Ltd,Active,B ,10.00,INE212I01016,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
540061,Bigbloc Construction Limited,BIGBLOC,Bigbloc Construction Ltd,Active,B ,2.00,INE412U01025,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
540078,Mitsu Chem Plast Limited,MITSU,Mitsu Chem Plast Ltd,Active,B ,10.00,INE317V01016,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
540079,Sprayking Limited,SPRAYKING,Sprayking Ltd,Active,B ,2.00,INE537U01029,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
540124,G N A Axles Limited,GNA,G N A Axles Ltd,Active,B ,10.00,INE934S01014,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
540125,Radhika Jeweltech Limited,RADHIKAJWE,Radhika Jeweltech Ltd,Active,B ,2.00,INE583V01021,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540136,HPL Electric & Power Limited,HPL,HPL Electric & Power Ltd,Active,B ,10.00,INE495S01016,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics
540145,Valiant Organics Limited,VALIANTORG,Valiant Organics Ltd,Active,B ,10.00,INE565V01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
540147,Shashijit Infraprojects Limited,SHASHIJIT,Shashijit Infraprojects Ltd,Active,B ,2.00,INE700V01021,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
540205,Aditya Vision Limited,AVL,Aditya Vision Ltd,Active,B ,10.00,INE679V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540252,VEERAM SECURITIES LIMITED,VSL,Veeram Securities Ltd,Active,B ,2.00,INE607V01028,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540268,TruCap Finance Limited,TRU,TruCap Finance Ltd,Active,B ,2.00,INE615R01029,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
540311,JITF INFRALOGISTICS LIMITED,JITFINFRA,JITF Infralogistics Ltd,Active,B ,2.00,INE863T01013,Water Supply & Management,Equity,Utilities,Utilities,Other Utilities,Water Supply & Management
540366,Music Broadcast Limited,RADIOCITY,Music Broadcast Ltd,Active,B ,2.00,INE919I01024,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment
540393,Sarthak Metals Limited,SMLT,Sarthak Metals Ltd,Active,B ,10.00,INE017W01010,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
540395,Chemcrux Enterprises Limited,CHEMCRUX,Chemcrux Enterprises Ltd,Active,B ,10.00,INE298W01016,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
540396,Manomay Tex India Limited,MANOMAY,Manomay Tex India Ltd,Active,B ,10.00,INE784W01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540401,Maximus International Limited,MAXIMUS,Maximus International Ltd,Active,B ,1.00,INE544W01021,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540403,CL Educate Limited,CLEDUCATE,CL Educate Ltd,Active,B ,5.00,INE201M01029,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education
540425,Shankara Building Products Limited,SHANKARA,Shankara Building Products Ltd,Active,B ,10.00,INE274V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540492,STARLINEPS ENTERPRISES LIMITED,STARLENT,Starlineps Enterprises Ltd,Active,B ,5.00,INE594W01034,Trading - Minerals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals
540497,S Chand And Company Limited,SCHAND,S Chand and Company Ltd,Active,B ,5.00,INE807K01035,Printing & Publication,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication
540519,Meera Industries Limited,MEERA,Meera Industries Ltd,Active,B ,10.00,INE343X01018,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
540544,PSP Projects Limited,PSPPROJECT,PSP Projects Ltd,Active,B ,10.00,INE488V01015,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
540545,Bhakti Gems And Jewellery Limited,BGJL,Bhakti Gems and Jewellery Ltd,Active,B ,10.00,INE986W01016,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
540590,Riddhi Corporate Services Limited,RIDDHICORP,Riddhi Corporate Services Ltd,Active,B ,10.00,INE325X01015,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
540602,GTPL Hathway Limited,GTPL,GTPL Hathway Ltd,Active,B ,10.00,INE869I01013,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production
540612,ICICI Prudential Mutual Fund,LOWVOLIETF,ICICI Prudential Nifty 100 Low Volatility 30 ETF,Active,B ,1.00,INF109KC19U5, ,Equity,-,-,-,-
540614,G G Engineering Limited,GGENG,G G Engineering Ltd,Active,B ,1.00,INE694X01030,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
540615,7NR Retail Limited,7NR,7NR Retail Ltd,Active,B ,10.00,INE413X01035,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail
540642,Salasar Techno Engineering Limited,SALASAR,Salasar Techno Engineering Ltd,Active,B ,1.00,INE170V01027,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
540647,Ganges Securities Ltd.,GANGESSECU,Ganges Securities Ltd,Active,B ,10.00,INE335W01016,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
540648,Palash Securities Limited,PALASHSECU,Palash Securities Ltd,Active,B ,10.00,INE471W01019,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
540649,AVADH SUGAR & ENERGY LIMITED,AVADHSUGAR,Avadh Sugar & Energy Ltd,Active,B ,10.00,INE349W01017,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
540650,Magadh Sugar & Energy Limited,MAGADSUGAR,Magadh Sugar & Energy Ltd,Active,B ,10.00,INE347W01011,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar
540654,GlobalSpace Technologies Limited,GSTL,Globalspace Technologies Ltd,Active,B ,10.00,INE632W01016,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
540669,UTI Mutual Fund,UTINEXT50,UTI Nifty Next 50 ETF,Active,B ,1.00,INF789F1AUW9, ,Equity,-,-,-,-
540679,SMS Lifesciences India Ltd,SMSLIFE,SMS Lifesciences India Ltd,Active,B ,10.00,INE320X01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540692,Apex Frozen Foods Limited,APEX,Apex Frozen Foods Ltd,Active,B ,10.00,INE346W01013,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood
540693,Shish Industries Limited,SHISHIND,Shish Industries Ltd,Active,B ,10.00,INE145Y01015,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
540694,ANG Lifesciences India Limited,ANG,ANG Lifesciences India Ltd,Active,B ,10.00,INE236W01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540702,Lasa Supergenerics Limited,LASA,Lasa Supergenerics Ltd,Active,B ,10.00,INE670X01014,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540704,Matrimony.com Limited,MATRIMONY,Matrimony.com Ltd,Active,B ,5.00,INE866R01028,Internet & Catalogue Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Internet & Catalogue Retail
540710,Capacit'e Infraprojects Limited,CAPACITE,Capacite Infraprojects Ltd,Active,B ,10.00,INE264T01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
540717,Polo Queen Industrial and Fintech Limited ,PQIF,Polo Queen Industrial and Fintech Ltd,Active,B ,2.00,INE689M01025,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
540724,Prataap Snacks Limited,DIAMONDYD,Prataap Snacks Ltd,Active,B ,5.00,INE393P01035,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
540726,Trident Texofab Limited,TTFL,Trident Texofab Ltd,Active,B ,10.00,INE071Y01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
540737,Shree Ganesh Remedies Limited,SGRL,Shree Ganesh Remedies Ltd,Active,B ,10.00,INE414Y01015,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
540738,Shreeji Translogistics Limited,STL,Shreeji Translogistics Ltd,Active,B ,2.00,INE402Y01028,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider
540757,SHEETAL COOL PRODUCTS LIMITED,SCPL,Sheetal Cool Products Ltd,Active,B ,10.00,INE501Y01019,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products
540774,IFGL Refractories Limited,IFGLEXPOR,IFGL Refractories Ltd,Active,B ,10.00,INE133Y01011,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories
540775,Khadim India Limited,KHADIM,Khadim India Ltd,Active,B ,10.00,INE834I01025,Footwear,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear
540776,5paisa Capital Limited,5PAISA,5paisa Capital Ltd,Active,B ,10.00,INE618L01018,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
